,title,url
499,キャロル・ディアリング号,https://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%A3%E3%83%AD%E3%83%AB%E3%83%BB%E3%83%87%E3%82%A3%E3%82%A2%E3%83%AA%E3%83%B3%E3%82%B0%E5%8F%B7
500,ギュンター・ギヨーム,https://ja.wikipedia.org/wiki/%E3%82%AE%E3%83%A5%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%BB%E3%82%AE%E3%83%A8%E3%83%BC%E3%83%A0
501,恐怖の大王,https://ja.wikipedia.org/wiki/%E6%81%90%E6%80%96%E3%81%AE%E5%A4%A7%E7%8E%8B
502,切り裂きジャック,https://ja.wikipedia.org/wiki/%E5%88%87%E3%82%8A%E8%A3%82%E3%81%8D%E3%82%B8%E3%83%A3%E3%83%83%E3%82%AF
503,キルロイ参上,https://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%AB%E3%83%AD%E3%82%A4%E5%8F%82%E4%B8%8A
504,クサンティッペ,https://ja.wikipedia.org/wiki/%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%86%E3%82%A3%E3%83%83%E3%83%9A
505,鯨の爆発,https://ja.wikipedia.org/wiki/%E9%AF%A8%E3%81%AE%E7%88%86%E7%99%BA
506,首なし鶏マイク,https://ja.wikipedia.org/wiki/%E9%A6%96%E3%81%AA%E3%81%97%E9%B6%8F%E3%83%9E%E3%82%A4%E3%82%AF
507,ケーララの赤い雨,https://ja.wikipedia.org/wiki/%E3%82%B1%E3%83%BC%E3%83%A9%E3%83%A9%E3%81%AE%E8%B5%A4%E3%81%84%E9%9B%A8
508,ゴイアニア被曝事故,https://ja.wikipedia.org/wiki/%E3%82%B4%E3%82%A4%E3%82%A2%E3%83%8B%E3%82%A2%E8%A2%AB%E6%9B%9D%E4%BA%8B%E6%95%85
509,国勢調査で宗教を「ジェダイ」と回答する動き,https://ja.wikipedia.org/wiki/%E5%9B%BD%E5%8B%A2%E8%AA%BF%E6%9F%BB%E3%81%A7%E5%AE%97%E6%95%99%E3%82%92%E3%80%8C%E3%82%B8%E3%82%A7%E3%83%80%E3%82%A4%E3%80%8D%E3%81%A8%E5%9B%9E%E7%AD%94%E3%81%99%E3%82%8B%E5%8B%95%E3%81%8D
510,ココナッツによる死,https://ja.wikipedia.org/wiki/%E3%82%B3%E3%82%B3%E3%83%8A%E3%83%83%E3%83%84%E3%81%AB%E3%82%88%E3%82%8B%E6%AD%BB
511,坂田山心中事件,https://ja.wikipedia.org/wiki/%E5%9D%82%E7%94%B0%E5%B1%B1%E5%BF%83%E4%B8%AD%E4%BA%8B%E4%BB%B6
512,坂上田村麻呂黒人説,https://ja.wikipedia.org/wiki/%E5%9D%82%E4%B8%8A%E7%94%B0%E6%9D%91%E9%BA%BB%E5%91%82%E9%BB%92%E4%BA%BA%E8%AA%AC
513,ザ・ゲーム (ゲーム),https://ja.wikipedia.org/wiki/%E3%82%B6%E3%83%BB%E3%82%B2%E3%83%BC%E3%83%A0_(%E3%82%B2%E3%83%BC%E3%83%A0)
514,サルの自撮り,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%AB%E3%81%AE%E8%87%AA%E6%92%AE%E3%82%8A
515,三億円事件,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%84%84%E5%86%86%E4%BA%8B%E4%BB%B6
516,三毛別羆事件,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%AF%9B%E5%88%A5%E7%BE%86%E4%BA%8B%E4%BB%B6
517,サンジェルマン伯爵,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%B3%E3%82%B8%E3%82%A7%E3%83%AB%E3%83%9E%E3%83%B3%E4%BC%AF%E7%88%B5
518,サンチアゴ航空513便事件,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%B3%E3%83%81%E3%82%A2%E3%82%B4%E8%88%AA%E7%A9%BA513%E4%BE%BF%E4%BA%8B%E4%BB%B6
519,シェイクスピア別人説,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%82%A7%E3%82%A4%E3%82%AF%E3%82%B9%E3%83%94%E3%82%A2%E5%88%A5%E4%BA%BA%E8%AA%AC
520,死体洗いのアルバイト,https://ja.wikipedia.org/wiki/%E6%AD%BB%E4%BD%93%E6%B4%97%E3%81%84%E3%81%AE%E3%82%A2%E3%83%AB%E3%83%90%E3%82%A4%E3%83%88
521,ジブリの呪い,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%96%E3%83%AA%E3%81%AE%E5%91%AA%E3%81%84
522,ジミー・カーターウサギ事件,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%AB%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%A6%E3%82%B5%E3%82%AE%E4%BA%8B%E4%BB%B6
523,シミュレーション仮説,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%9F%E3%83%A5%E3%83%AC%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E4%BB%AE%E8%AA%AC
524,シモ・ヘイヘ,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A2%E3%83%BB%E3%83%98%E3%82%A4%E3%83%98
525,囚人のジレンマ,https://ja.wikipedia.org/wiki/%E5%9B%9A%E4%BA%BA%E3%81%AE%E3%82%B8%E3%83%AC%E3%83%B3%E3%83%9E
526,シュヴァリエ・デオン,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A5%E3%83%B4%E3%82%A1%E3%83%AA%E3%82%A8%E3%83%BB%E3%83%87%E3%82%AA%E3%83%B3
527,シュレーディンガーの猫,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A5%E3%83%AC%E3%83%BC%E3%83%87%E3%82%A3%E3%83%B3%E3%82%AC%E3%83%BC%E3%81%AE%E7%8C%AB
528,少年十字軍,https://ja.wikipedia.org/wiki/%E5%B0%91%E5%B9%B4%E5%8D%81%E5%AD%97%E8%BB%8D
529,ジョーンズタウン,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%B3%E3%82%BA%E3%82%BF%E3%82%A6%E3%83%B3
530,ジョン・タイター,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%82%BF%E3%82%A4%E3%82%BF%E3%83%BC
531,ジョン・フォン・ノイマン,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%83%95%E3%82%A9%E3%83%B3%E3%83%BB%E3%83%8E%E3%82%A4%E3%83%9E%E3%83%B3
532,人体自然発火現象,https://ja.wikipedia.org/wiki/%E4%BA%BA%E4%BD%93%E8%87%AA%E7%84%B6%E7%99%BA%E7%81%AB%E7%8F%BE%E8%B1%A1
533,水槽の脳,https://ja.wikipedia.org/wiki/%E6%B0%B4%E6%A7%BD%E3%81%AE%E8%84%B3
534,ストライサンド効果,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%83%88%E3%83%A9%E3%82%A4%E3%82%B5%E3%83%B3%E3%83%89%E5%8A%B9%E6%9E%9C
535,砂山のパラドックス,https://ja.wikipedia.org/wiki/%E7%A0%82%E5%B1%B1%E3%81%AE%E3%83%91%E3%83%A9%E3%83%89%E3%83%83%E3%82%AF%E3%82%B9
536,生命、宇宙、そして万物についての究極の疑問の答え,https://ja.wikipedia.org/wiki/%E7%94%9F%E5%91%BD%E3%80%81%E5%AE%87%E5%AE%99%E3%80%81%E3%81%9D%E3%81%97%E3%81%A6%E4%B8%87%E7%89%A9%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%E3%81%AE%E7%A9%B6%E6%A5%B5%E3%81%AE%E7%96%91%E5%95%8F%E3%81%AE%E7%AD%94%E3%81%88
537,セイリッシュ海における人間の足の発見,https://ja.wikipedia.org/wiki/%E3%82%BB%E3%82%A4%E3%83%AA%E3%83%83%E3%82%B7%E3%83%A5%E6%B5%B7%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E4%BA%BA%E9%96%93%E3%81%AE%E8%B6%B3%E3%81%AE%E7%99%BA%E8%A6%8B
538,西暦10000年問題,https://ja.wikipedia.org/wiki/%E8%A5%BF%E6%9A%A610000%E5%B9%B4%E5%95%8F%E9%A1%8C
539,世界五分前仮説,https://ja.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E4%BA%94%E5%88%86%E5%89%8D%E4%BB%AE%E8%AA%AC
540,世界で一番笑えるジョーク,https://ja.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E3%81%A7%E4%B8%80%E7%95%AA%E7%AC%91%E3%81%88%E3%82%8B%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%AF
541,セントラリア (ペンシルベニア州),https://ja.wikipedia.org/wiki/%E3%82%BB%E3%83%B3%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2_(%E3%83%9A%E3%83%B3%E3%82%B7%E3%83%AB%E3%83%99%E3%83%8B%E3%82%A2%E5%B7%9E)
542,全能の逆説,https://ja.wikipedia.org/wiki/%E5%85%A8%E8%83%BD%E3%81%AE%E9%80%86%E8%AA%AC
543,ゾウの足,https://ja.wikipedia.org/wiki/%E3%82%BE%E3%82%A6%E3%81%AE%E8%B6%B3
544,則天文字,https://ja.wikipedia.org/wiki/%E5%89%87%E5%A4%A9%E6%96%87%E5%AD%97
545,ソニータイマー,https://ja.wikipedia.org/wiki/%E3%82%BD%E3%83%8B%E3%83%BC%E3%82%BF%E3%82%A4%E3%83%9E%E3%83%BC
546,ソニー・ビーン,https://ja.wikipedia.org/wiki/%E3%82%BD%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%93%E3%83%BC%E3%83%B3
547,空飛ぶスパゲッティ・モンスター教,https://ja.wikipedia.org/wiki/%E7%A9%BA%E9%A3%9B%E3%81%B6%E3%82%B9%E3%83%91%E3%82%B2%E3%83%83%E3%83%86%E3%82%A3%E3%83%BB%E3%83%A2%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC%E6%95%99
548,ダーウィン賞,https://ja.wikipedia.org/wiki/%E3%83%80%E3%83%BC%E3%82%A6%E3%82%A3%E3%83%B3%E8%B3%9E
549,たいと,https://ja.wikipedia.org/wiki/%E3%81%9F%E3%81%84%E3%81%A8
550,タウマタファカタンギハンガコアウアウオタマテアポカイフェヌアキタナタフ,https://ja.wikipedia.org/wiki/%E3%82%BF%E3%82%A6%E3%83%9E%E3%82%BF%E3%83%95%E3%82%A1%E3%82%AB%E3%82%BF%E3%83%B3%E3%82%AE%E3%83%8F%E3%83%B3%E3%82%AC%E3%82%B3%E3%82%A2%E3%82%A6%E3%82%A2%E3%82%A6%E3%82%AA%E3%82%BF%E3%83%9E%E3%83%86%E3%82%A2%E3%83%9D%E3%82%AB%E3%82%A4%E3%83%95%E3%82%A7%E3%83%8C%E3%82%A2%E3%82%AD%E3%82%BF%E3%83%8A%E3%82%BF%E3%83%95
551,ダンシングマニア,https://ja.wikipedia.org/wiki/%E3%83%80%E3%83%B3%E3%82%B7%E3%83%B3%E3%82%B0%E3%83%9E%E3%83%8B%E3%82%A2
552,男性の妊娠,https://ja.wikipedia.org/wiki/%E7%94%B7%E6%80%A7%E3%81%AE%E5%A6%8A%E5%A8%A0
553,地球外の不動産,https://ja.wikipedia.org/wiki/%E5%9C%B0%E7%90%83%E5%A4%96%E3%81%AE%E4%B8%8D%E5%8B%95%E7%94%A3
554,ツングースカ大爆発,https://ja.wikipedia.org/wiki/%E3%83%84%E3%83%B3%E3%82%B0%E3%83%BC%E3%82%B9%E3%82%AB%E5%A4%A7%E7%88%86%E7%99%BA
555,ディアトロフ峠事件,https://ja.wikipedia.org/wiki/%E3%83%87%E3%82%A3%E3%82%A2%E3%83%88%E3%83%AD%E3%83%95%E5%B3%A0%E4%BA%8B%E4%BB%B6
556,デイヴィッド・ハーン,https://ja.wikipedia.org/wiki/%E3%83%87%E3%82%A4%E3%83%B4%E3%82%A3%E3%83%83%E3%83%89%E3%83%BB%E3%83%8F%E3%83%BC%E3%83%B3
557,鳥葬,https://ja.wikipedia.org/wiki/%E9%B3%A5%E8%91%AC
558,デーモン・コア,https://ja.wikipedia.org/wiki/%E3%83%87%E3%83%BC%E3%83%A2%E3%83%B3%E3%83%BB%E3%82%B3%E3%82%A2
559,テセウスの船,https://ja.wikipedia.org/wiki/%E3%83%86%E3%82%BB%E3%82%A6%E3%82%B9%E3%81%AE%E8%88%B9
560,テネレの木,https://ja.wikipedia.org/wiki/%E3%83%86%E3%83%8D%E3%83%AC%E3%81%AE%E6%9C%A8
561,トプシー (象),https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%97%E3%82%B7%E3%83%BC_(%E8%B1%A1)
562,トマソン,https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%9E%E3%82%BD%E3%83%B3
563,トロッコ問題,https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%AD%E3%83%83%E3%82%B3%E5%95%8F%E9%A1%8C
564,トルコ人 (チェス),https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%AB%E3%82%B3%E4%BA%BA_(%E3%83%81%E3%82%A7%E3%82%B9)
565,ナノプシャン,https://ja.wikipedia.org/wiki/%E3%83%8A%E3%83%8E%E3%83%97%E3%82%B7%E3%83%A3%E3%83%B3
566,南極の宗教,https://ja.wikipedia.org/wiki/%E5%8D%97%E6%A5%B5%E3%81%AE%E5%AE%97%E6%95%99
567,南極のニンゲン,https://ja.wikipedia.org/wiki/%E5%8D%97%E6%A5%B5%E3%81%AE%E3%83%8B%E3%83%B3%E3%82%B2%E3%83%B3
568,ニカラグア手話,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%82%AB%E3%83%A9%E3%82%B0%E3%82%A2%E6%89%8B%E8%A9%B1
569,偽エチオピア皇帝事件,https://ja.wikipedia.org/wiki/%E5%81%BD%E3%82%A8%E3%83%81%E3%82%AA%E3%83%94%E3%82%A2%E7%9A%87%E5%B8%9D%E4%BA%8B%E4%BB%B6
570,鶏が先か、卵が先か,https://ja.wikipedia.org/wiki/%E9%B6%8F%E3%81%8C%E5%85%88%E3%81%8B%E3%80%81%E5%8D%B5%E3%81%8C%E5%85%88%E3%81%8B
571,猫オルガン,https://ja.wikipedia.org/wiki/%E7%8C%AB%E3%82%AA%E3%83%AB%E3%82%AC%E3%83%B3
572,ネコひねり問題,https://ja.wikipedia.org/wiki/%E3%83%8D%E3%82%B3%E3%81%B2%E3%81%AD%E3%82%8A%E5%95%8F%E9%A1%8C
573,ハイルブロンの怪人,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%82%A4%E3%83%AB%E3%83%96%E3%83%AD%E3%83%B3%E3%81%AE%E6%80%AA%E4%BA%BA
574,パウル (タコ),https://ja.wikipedia.org/wiki/%E3%83%91%E3%82%A6%E3%83%AB_(%E3%82%BF%E3%82%B3)
575,バズビーズチェア,https://ja.wikipedia.org/wiki/%E3%83%90%E3%82%BA%E3%83%93%E3%83%BC%E3%82%BA%E3%83%81%E3%82%A7%E3%82%A2
576,バター猫のパラドックス,https://ja.wikipedia.org/wiki/%E3%83%90%E3%82%BF%E3%83%BC%E7%8C%AB%E3%81%AE%E3%83%91%E3%83%A9%E3%83%89%E3%83%83%E3%82%AF%E3%82%B9
577,バッドアート美術館,https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%83%E3%83%89%E3%82%A2%E3%83%BC%E3%83%88%E7%BE%8E%E8%A1%93%E9%A4%A8
578,バナッハ＝タルスキーのパラドックス,https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%8A%E3%83%83%E3%83%8F%EF%BC%9D%E3%82%BF%E3%83%AB%E3%82%B9%E3%82%AD%E3%83%BC%E3%81%AE%E3%83%91%E3%83%A9%E3%83%89%E3%83%83%E3%82%AF%E3%82%B9
579,バミューダトライアングル,https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%9F%E3%83%A5%E3%83%BC%E3%83%80%E3%83%88%E3%83%A9%E3%82%A4%E3%82%A2%E3%83%B3%E3%82%B0%E3%83%AB
580,パリ症候群,https://ja.wikipedia.org/wiki/%E3%83%91%E3%83%AA%E7%97%87%E5%80%99%E7%BE%A4
581,ハンス・ウルリッヒ・ルーデル,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%B3%E3%82%B9%E3%83%BB%E3%82%A6%E3%83%AB%E3%83%AA%E3%83%83%E3%83%92%E3%83%BB%E3%83%AB%E3%83%BC%E3%83%87%E3%83%AB
582,パンダ・ポルノ,https://ja.wikipedia.org/wiki/%E3%83%91%E3%83%B3%E3%83%80%E3%83%BB%E3%83%9D%E3%83%AB%E3%83%8E
583,ビデオゲームの墓場,https://ja.wikipedia.org/wiki/%E3%83%93%E3%83%87%E3%82%AA%E3%82%B2%E3%83%BC%E3%83%A0%E3%81%AE%E5%A2%93%E5%A0%B4
584,ヒト以外による選挙への立候補,https://ja.wikipedia.org/wiki/%E3%83%92%E3%83%88%E4%BB%A5%E5%A4%96%E3%81%AB%E3%82%88%E3%82%8B%E9%81%B8%E6%8C%99%E3%81%B8%E3%81%AE%E7%AB%8B%E5%80%99%E8%A3%9C
585,ヒトラー女性化計画,https://ja.wikipedia.org/wiki/%E3%83%92%E3%83%88%E3%83%A9%E3%83%BC%E5%A5%B3%E6%80%A7%E5%8C%96%E8%A8%88%E7%94%BB
586,ファティマの聖母,https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A1%E3%83%86%E3%82%A3%E3%83%9E%E3%81%AE%E8%81%96%E6%AF%8D
587,ブーバ/キキ効果,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%BC%E3%83%90/%E3%82%AD%E3%82%AD%E5%8A%B9%E6%9E%9C
588,フー・ファイター,https://ja.wikipedia.org/wiki/%E3%83%95%E3%83%BC%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%82%BF%E3%83%BC
589,フェルマーの最終定理,https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A7%E3%83%AB%E3%83%9E%E3%83%BC%E3%81%AE%E6%9C%80%E7%B5%82%E5%AE%9A%E7%90%86
590,武器軟膏,https://ja.wikipedia.org/wiki/%E6%AD%A6%E5%99%A8%E8%BB%9F%E8%86%8F
591,フリーメイソン,https://ja.wikipedia.org/wiki/%E3%83%95%E3%83%AA%E3%83%BC%E3%83%A1%E3%82%A4%E3%82%BD%E3%83%B3
592,ブループ,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%AB%E3%83%BC%E3%83%97
593,フローレンス・フォスター・ジェンキンス,https://ja.wikipedia.org/wiki/%E3%83%95%E3%83%AD%E3%83%BC%E3%83%AC%E3%83%B3%E3%82%B9%E3%83%BB%E3%83%95%E3%82%A9%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%AD%E3%83%B3%E3%82%B9
594,ヘヴンズ・ゲート (宗教団体),https://ja.wikipedia.org/wiki/%E3%83%98%E3%83%B4%E3%83%B3%E3%82%BA%E3%83%BB%E3%82%B2%E3%83%BC%E3%83%88_(%E5%AE%97%E6%95%99%E5%9B%A3%E4%BD%93)
595,ペスト医師,https://ja.wikipedia.org/wiki/%E3%83%9A%E3%82%B9%E3%83%88%E5%8C%BB%E5%B8%AB
596,ベルメスの顔,https://ja.wikipedia.org/wiki/%E3%83%99%E3%83%AB%E3%83%A1%E3%82%B9%E3%81%AE%E9%A1%94
597,ヘンペルのカラス,https://ja.wikipedia.org/wiki/%E3%83%98%E3%83%B3%E3%83%9A%E3%83%AB%E3%81%AE%E3%82%AB%E3%83%A9%E3%82%B9
598,ポー・トースター,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%BC%E3%83%BB%E3%83%88%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC
599,ボールドウィン・ストリート,https://ja.wikipedia.org/wiki/%E3%83%9C%E3%83%BC%E3%83%AB%E3%83%89%E3%82%A6%E3%82%A3%E3%83%B3%E3%83%BB%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88
600,ボストン糖蜜災害,https://ja.wikipedia.org/wiki/%E3%83%9C%E3%82%B9%E3%83%88%E3%83%B3%E7%B3%96%E8%9C%9C%E7%81%BD%E5%AE%B3
601,マーハン・カリミ・ナセリ,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%BC%E3%83%8F%E3%83%B3%E3%83%BB%E3%82%AB%E3%83%AA%E3%83%9F%E3%83%BB%E3%83%8A%E3%82%BB%E3%83%AA
602,マックス・ヘッドルーム事件,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%83%E3%82%AF%E3%82%B9%E3%83%BB%E3%83%98%E3%83%83%E3%83%89%E3%83%AB%E3%83%BC%E3%83%A0%E4%BA%8B%E4%BB%B6
603,マクドナルド・コーヒー事件,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%82%AF%E3%83%89%E3%83%8A%E3%83%AB%E3%83%89%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC%E4%BA%8B%E4%BB%B6
604,マラドーナ教,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%A9%E3%83%89%E3%83%BC%E3%83%8A%E6%95%99
605,見えざるピンクのユニコーン,https://ja.wikipedia.org/wiki/%E8%A6%8B%E3%81%88%E3%81%96%E3%82%8B%E3%83%94%E3%83%B3%E3%82%AF%E3%81%AE%E3%83%A6%E3%83%8B%E3%82%B3%E3%83%BC%E3%83%B3
606,見るなのタブー,https://ja.wikipedia.org/wiki/%E8%A6%8B%E3%82%8B%E3%81%AA%E3%81%AE%E3%82%BF%E3%83%96%E3%83%BC
607,無限の猿定理,https://ja.wikipedia.org/wiki/%E7%84%A1%E9%99%90%E3%81%AE%E7%8C%BF%E5%AE%9A%E7%90%86
608,メアリー・セレスト,https://ja.wikipedia.org/wiki/%E3%83%A1%E3%82%A2%E3%83%AA%E3%83%BC%E3%83%BB%E3%82%BB%E3%83%AC%E3%82%B9%E3%83%88
609,メアリーの部屋,https://ja.wikipedia.org/wiki/%E3%83%A1%E3%82%A2%E3%83%AA%E3%83%BC%E3%81%AE%E9%83%A8%E5%B1%8B
610,モンティ・ホール問題,https://ja.wikipedia.org/wiki/%E3%83%A2%E3%83%B3%E3%83%86%E3%82%A3%E3%83%BB%E3%83%9B%E3%83%BC%E3%83%AB%E5%95%8F%E9%A1%8C
611,幽霊文字,https://ja.wikipedia.org/wiki/%E5%B9%BD%E9%9C%8A%E6%96%87%E5%AD%97
612,ユンガスの道,https://ja.wikipedia.org/wiki/%E3%83%A6%E3%83%B3%E3%82%AC%E3%82%B9%E3%81%AE%E9%81%93
613,酔っぱらいのマント,https://ja.wikipedia.org/wiki/%E9%85%94%E3%81%A3%E3%81%B1%E3%82%89%E3%81%84%E3%81%AE%E3%83%9E%E3%83%B3%E3%83%88
614,ラザロ徴候,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%82%B6%E3%83%AD%E5%BE%B4%E5%80%99
615,六万五千五百三十七角形,https://ja.wikipedia.org/wiki/%E5%85%AD%E4%B8%87%E4%BA%94%E5%8D%83%E4%BA%94%E7%99%BE%E4%B8%89%E5%8D%81%E4%B8%83%E8%A7%92%E5%BD%A2
616,笑い死に,https://ja.wikipedia.org/wiki/%E7%AC%91%E3%81%84%E6%AD%BB%E3%81%AB
617,ワールド・ジャンプ・デー,https://ja.wikipedia.org/wiki/%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%97%E3%83%BB%E3%83%87%E3%83%BC
